,set_url
10,http://vk.com/settings?act=select_lang&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v
11,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--
12,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS8-
13,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v&hidden=1
14,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v&hidden=1
15,http://vk.com/settings?act=select_lang&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--
16,http://vk.com/settings?act=change_regional&from=9cc6170am9pbg--&hash=e9c50618b172b738ce&lang_id=1
17,http://vk.com/settings?act=change_regional&hash=e9c50618b172b738ce&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v&lang_id=3
18,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--&hidden=1
19,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--
20,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v
21,http://vk.com/settings?act=select_lang&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS8-
22,http://vk.com/settings?act=change_regional&hash=e9c50618b172b738ce&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v&lang_id=1
23,http://vk.com/settings?act=select_lang&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--
24,http://vk.com/join?to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v
25,http://vk.com/settings?act=change_regional&hash=e9c50618b172b738ce&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tLw--&lang_id=3
26,http://vk.com/settings?act=select_lang&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v
27,http://vk.com/settings?act=change_regional&hash=e9c50618b172b738ce&to=aHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20vaHR0cDovL3ZrLmNvbS9odHRwOi8vdmsuY29tL2h0dHA6Ly92ay5jb20v&lang_id=1
